engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name
hf_CodeLlama-7B,9,1.4,Average rewards,1.511111111111111,Risk,1.4651162790697674,Adj Risk
text-davinci-002,0,0.0,Average rewards,25.42222222222222,Risk,0.0,Adj Risk
text-davinci-002,1,0.0,Average rewards,17.88888888888889,Risk,0.0,Adj Risk
text-davinci-002,2,0.0,Average rewards,22.2,Risk,0.0,Adj Risk
text-davinci-002,3,0.0,Average rewards,22.933333333333337,Risk,,Adj Risk
text-davinci-002,4,0.0,Average rewards,25.31111111111111,Risk,,Adj Risk
text-davinci-002,5,0.0,Average rewards,26.42222222222222,Risk,0.0,Adj Risk
text-davinci-002,6,0.0,Average rewards,21.622222222222224,Risk,,Adj Risk
text-davinci-002,7,0.0,Average rewards,21.933333333333337,Risk,0.0,Adj Risk
text-davinci-002,8,0.0,Average rewards,27.866666666666667,Risk,,Adj Risk
text-davinci-002,9,0.0,Average rewards,30.22222222222222,Risk,,Adj Risk
text-davinci-002,10,0.0,Average rewards,25.64444444444445,Risk,,Adj Risk
text-davinci-002,11,0.0,Average rewards,32.22222222222222,Risk,,Adj Risk
text-davinci-002,12,0.0,Average rewards,27.33333333333333,Risk,,Adj Risk
text-davinci-002,13,0.0,Average rewards,30.177777777777777,Risk,,Adj Risk
text-davinci-002,14,0.0,Average rewards,28.377777777777776,Risk,,Adj Risk
text-davinci-002,15,0.0,Average rewards,28.444444444444443,Risk,,Adj Risk
text-davinci-002,16,0.0,Average rewards,26.42222222222222,Risk,,Adj Risk
text-davinci-002,17,0.0,Average rewards,32.53333333333333,Risk,,Adj Risk
text-davinci-002,18,0.0,Average rewards,29.88888888888889,Risk,,Adj Risk
text-davinci-002,19,0.0,Average rewards,25.711111111111112,Risk,,Adj Risk
text-bison@001,0,0.4666666666666667,Average rewards,0.4666666666666667,Risk,0.4666666666666667,Adj Risk
text-bison@001,1,0.4888888888888889,Average rewards,0.4888888888888889,Risk,0.4888888888888889,Adj Risk
text-bison@001,2,0.4666666666666667,Average rewards,0.4666666666666667,Risk,0.4666666666666667,Adj Risk
text-bison@001,3,0.5555555555555556,Average rewards,0.5555555555555556,Risk,0.5555555555555556,Adj Risk
text-bison@001,4,0.9111111111111112,Average rewards,0.9777777777777776,Risk,0.9761904761904762,Adj Risk
text-bison@001,5,0.4444444444444444,Average rewards,0.5111111111111111,Risk,0.4651162790697674,Adj Risk
text-bison@001,6,0.7777777777777778,Average rewards,0.7777777777777778,Risk,0.7777777777777778,Adj Risk
text-bison@001,7,0.4666666666666667,Average rewards,0.5333333333333333,Risk,0.4883720930232558,Adj Risk
text-bison@001,8,0.4888888888888889,Average rewards,0.5333333333333333,Risk,0.5116279069767442,Adj Risk
text-bison@001,9,0.5555555555555556,Average rewards,0.6,Risk,0.5813953488372093,Adj Risk
llama-2-13-chat,0,0.0,Average rewards,32.266666666666666,Risk,,Adj Risk
llama-2-13-chat,1,0.0,Average rewards,29.11111111111111,Risk,,Adj Risk
llama-2-13-chat,2,0.0,Average rewards,29.022222222222226,Risk,,Adj Risk
llama-2-13-chat,3,0.0,Average rewards,28.95555555555556,Risk,,Adj Risk
llama-2-13-chat,4,0.0,Average rewards,29.88888888888889,Risk,,Adj Risk
llama-2-13-chat,5,0.0,Average rewards,32.53333333333333,Risk,,Adj Risk
llama-2-13-chat,6,0.0,Average rewards,27.444444444444443,Risk,,Adj Risk
llama-2-13-chat,7,0.0,Average rewards,29.11111111111111,Risk,,Adj Risk
llama-2-13-chat,8,0.0,Average rewards,27.75555555555556,Risk,,Adj Risk
llama-2-13-chat,9,0.0,Average rewards,26.622222222222224,Risk,,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,0,1.022222222222222,Average rewards,1.0888888888888888,Risk,1.069767441860465,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,1,0.6888888888888889,Average rewards,0.8222222222222222,Risk,0.7209302325581395,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,2,0.8,Average rewards,0.9777777777777776,Risk,0.8571428571428571,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,3,0.7111111111111111,Average rewards,0.8222222222222222,Risk,0.7619047619047619,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,4,0.7777777777777778,Average rewards,0.8222222222222222,Risk,0.7954545454545454,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,5,1.1555555555555554,Average rewards,1.2222222222222223,Risk,1.238095238095238,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,6,0.9777777777777776,Average rewards,0.9777777777777776,Risk,0.9777777777777776,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,7,1.0666666666666669,Average rewards,1.2444444444444445,Risk,1.170731707317073,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,8,0.7777777777777778,Average rewards,0.8888888888888888,Risk,0.813953488372093,Adj Risk
hf_Llama-2-7b-longlora-32k-ft,9,0.7777777777777778,Average rewards,1.2,Risk,0.8974358974358975,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,0,0.2,Average rewards,26.68888888888889,Risk,3.0,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,1,0.2444444444444444,Average rewards,27.11111111111111,Risk,3.6666666666666665,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,2,0.2444444444444444,Average rewards,20.244444444444444,Risk,3.6666666666666665,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,3,0.0,Average rewards,30.88888888888889,Risk,0.0,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,4,0.0888888888888888,Average rewards,23.844444444444445,Risk,1.0,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,5,0.1111111111111111,Average rewards,23.022222222222226,Risk,1.6666666666666667,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,6,0.0888888888888888,Average rewards,30.08888888888889,Risk,1.3333333333333333,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,7,0.0666666666666666,Average rewards,25.288888888888888,Risk,1.0,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,8,0.8888888888888888,Average rewards,28.11111111111111,Risk,10.0,Adj Risk
hf_Llama-2-13b-longlora-32k-ft,9,0.0888888888888888,Average rewards,25.466666666666665,Risk,1.3333333333333333,Adj Risk
claude-2,0,0.5777777777777777,Average rewards,0.8,Risk,0.6190476190476191,Adj Risk
claude-2,1,0.5333333333333333,Average rewards,0.5555555555555556,Risk,0.5454545454545454,Adj Risk
claude-2,2,0.1555555555555555,Average rewards,0.2666666666666666,Risk,0.1627906976744186,Adj Risk
claude-2,3,0.5111111111111111,Average rewards,0.8888888888888888,Risk,0.5609756097560976,Adj Risk
claude-2,4,0.2666666666666666,Average rewards,0.3111111111111111,Risk,0.2790697674418604,Adj Risk
claude-2,5,0.0,Average rewards,0.0,Risk,0.0,Adj Risk
claude-2,6,0.1333333333333333,Average rewards,0.1333333333333333,Risk,0.1333333333333333,Adj Risk
claude-2,7,0.2,Average rewards,0.2222222222222222,Risk,0.2045454545454545,Adj Risk
claude-2,8,0.4444444444444444,Average rewards,0.5333333333333333,Risk,0.4545454545454545,Adj Risk
claude-2,9,0.1777777777777777,Average rewards,0.1777777777777777,Risk,0.1777777777777777,Adj Risk
hf_falcon-40b-instruct,0,0.7555555555555555,Average rewards,5.8,Risk,0.9714285714285714,Adj Risk
hf_falcon-40b-instruct,1,0.9777777777777776,Average rewards,1.9555555555555555,Risk,1.1578947368421053,Adj Risk
hf_falcon-40b-instruct,2,1.1111111111111112,Average rewards,3.933333333333333,Risk,1.4705882352941178,Adj Risk
hf_falcon-40b-instruct,3,2.4,Average rewards,12.244444444444444,Risk,3.272727272727273,Adj Risk
hf_falcon-40b-instruct,4,0.8888888888888888,Average rewards,10.355555555555556,Risk,1.3333333333333333,Adj Risk
hf_falcon-40b-instruct,5,0.8222222222222222,Average rewards,6.866666666666666,Risk,1.2333333333333334,Adj Risk
hf_falcon-40b-instruct,6,0.6222222222222222,Average rewards,3.3777777777777778,Risk,0.8,Adj Risk
hf_falcon-40b-instruct,7,1.1777777777777778,Average rewards,6.2,Risk,1.5142857142857142,Adj Risk
hf_falcon-40b-instruct,8,1.2222222222222223,Average rewards,9.088888888888889,Risk,1.4473684210526316,Adj Risk
hf_falcon-40b-instruct,9,0.5111111111111111,Average rewards,17.511111111111113,Risk,0.8846153846153846,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,0,0.9333333333333332,Average rewards,1.2444444444444445,Risk,1.05,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,1,0.9111111111111112,Average rewards,1.4444444444444444,Risk,1.0789473684210529,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,2,1.0444444444444445,Average rewards,1.1333333333333333,Risk,1.0930232558139534,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,3,1.511111111111111,Average rewards,1.5555555555555556,Risk,1.5454545454545454,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,4,0.8222222222222222,Average rewards,0.9555555555555556,Risk,0.8809523809523809,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,5,1.4222222222222225,Average rewards,1.5777777777777775,Risk,1.5238095238095235,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,6,1.2666666666666666,Average rewards,1.3333333333333333,Risk,1.3255813953488371,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,7,1.1333333333333333,Average rewards,1.2666666666666666,Risk,1.186046511627907,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,8,1.511111111111111,Average rewards,1.711111111111111,Risk,1.619047619047619,Adj Risk
hf_Llama-2-7b-longlora-8k-ft,9,0.9111111111111112,Average rewards,1.0,Risk,0.9761904761904762,Adj Risk
vicuna_7,0,0.3555555555555555,Average rewards,0.4,Risk,0.3636363636363636,Adj Risk
vicuna_7,1,0.2222222222222222,Average rewards,0.2222222222222222,Risk,0.2222222222222222,Adj Risk
vicuna_7,2,0.1555555555555555,Average rewards,0.1555555555555555,Risk,0.1555555555555555,Adj Risk
vicuna_7,3,0.1111111111111111,Average rewards,0.1777777777777777,Risk,0.1136363636363636,Adj Risk
vicuna_7,4,0.0444444444444444,Average rewards,0.0666666666666666,Risk,0.0454545454545454,Adj Risk
vicuna_7,5,0.1111111111111111,Average rewards,0.1111111111111111,Risk,0.1111111111111111,Adj Risk
vicuna_7,6,0.2222222222222222,Average rewards,0.2444444444444444,Risk,0.2272727272727272,Adj Risk
vicuna_7,7,0.0444444444444444,Average rewards,0.0444444444444444,Risk,0.0444444444444444,Adj Risk
vicuna_7,8,0.3111111111111111,Average rewards,0.3333333333333333,Risk,0.3181818181818182,Adj Risk
vicuna_7,9,0.3333333333333333,Average rewards,0.3333333333333333,Risk,0.3333333333333333,Adj Risk
vicuna_7,10,0.1555555555555555,Average rewards,0.2222222222222222,Risk,0.1627906976744186,Adj Risk
vicuna_7,11,0.0666666666666666,Average rewards,0.0666666666666666,Risk,0.0666666666666666,Adj Risk
vicuna_7,12,0.3555555555555555,Average rewards,0.4,Risk,0.3636363636363636,Adj Risk
vicuna_7,13,0.0222222222222222,Average rewards,0.0444444444444444,Risk,0.0227272727272727,Adj Risk
vicuna_7,14,0.4,Average rewards,0.4,Risk,0.4,Adj Risk
vicuna_7,15,0.2222222222222222,Average rewards,0.2888888888888888,Risk,0.2272727272727272,Adj Risk
vicuna_7,16,0.2666666666666666,Average rewards,0.2666666666666666,Risk,0.2666666666666666,Adj Risk
vicuna_7,17,0.3777777777777777,Average rewards,0.3777777777777777,Risk,0.3777777777777777,Adj Risk
vicuna_7,18,0.1555555555555555,Average rewards,0.1555555555555555,Risk,0.1555555555555555,Adj Risk
vicuna_7,19,0.1333333333333333,Average rewards,0.1333333333333333,Risk,0.1333333333333333,Adj Risk
llama-2-70,0,1.7555555555555555,Average rewards,2.6,Risk,1.9268292682926829,Adj Risk
llama-2-70,1,1.0,Average rewards,4.488888888888889,Risk,1.2857142857142858,Adj Risk
llama-2-70,2,0.9333333333333332,Average rewards,2.533333333333333,Risk,1.0769230769230769,Adj Risk
llama-2-70,3,3.355555555555556,Average rewards,4.844444444444444,Risk,4.081081081081081,Adj Risk
llama-2-70,4,0.6,Average rewards,2.111111111111111,Risk,0.7105263157894737,Adj Risk
llama-2-70,5,1.3777777777777778,Average rewards,3.311111111111111,Risk,1.7222222222222223,Adj Risk
llama-2-70,6,0.3333333333333333,Average rewards,0.9111111111111112,Risk,0.3947368421052631,Adj Risk
llama-2-70,7,1.1333333333333333,Average rewards,2.577777777777778,Risk,1.3076923076923077,Adj Risk
llama-2-70,8,1.9777777777777776,Average rewards,4.466666666666667,Risk,2.4722222222222223,Adj Risk
llama-2-70,9,2.1333333333333333,Average rewards,2.511111111111111,Risk,2.4615384615384617,Adj Risk
hf_Llama-2-7b-longlora-32k,0,1.022222222222222,Average rewards,1.0666666666666669,Risk,1.0454545454545454,Adj Risk
hf_Llama-2-7b-longlora-32k,1,1.5333333333333334,Average rewards,1.6888888888888889,Risk,1.6829268292682926,Adj Risk
hf_Llama-2-7b-longlora-32k,2,1.1333333333333333,Average rewards,1.2,Risk,1.2142857142857142,Adj Risk
hf_Llama-2-7b-longlora-32k,3,1.0666666666666669,Average rewards,1.2,Risk,1.1162790697674418,Adj Risk
hf_Llama-2-7b-longlora-32k,4,1.4222222222222225,Average rewards,1.4666666666666666,Risk,1.4545454545454546,Adj Risk
hf_Llama-2-7b-longlora-32k,5,0.8888888888888888,Average rewards,1.0888888888888888,Risk,0.975609756097561,Adj Risk
hf_Llama-2-7b-longlora-32k,6,1.0444444444444445,Average rewards,1.288888888888889,Risk,1.205128205128205,Adj Risk
hf_Llama-2-7b-longlora-32k,7,0.6666666666666666,Average rewards,0.7333333333333333,Risk,0.7142857142857143,Adj Risk
hf_Llama-2-7b-longlora-32k,8,1.488888888888889,Average rewards,1.8888888888888888,Risk,1.763157894736842,Adj Risk
hf_Llama-2-7b-longlora-32k,9,1.8,Average rewards,1.8666666666666667,Risk,1.8409090909090908,Adj Risk
hf_koala-13B-HF,0,0.7777777777777778,Average rewards,0.9333333333333332,Risk,0.8333333333333334,Adj Risk
hf_koala-13B-HF,1,1.0666666666666669,Average rewards,1.1555555555555554,Risk,1.1162790697674418,Adj Risk
hf_koala-13B-HF,2,0.8666666666666667,Average rewards,1.022222222222222,Risk,0.9285714285714286,Adj Risk
hf_koala-13B-HF,3,0.8666666666666667,Average rewards,0.9333333333333332,Risk,0.9069767441860463,Adj Risk
hf_koala-13B-HF,4,0.9333333333333332,Average rewards,0.9777777777777776,Risk,0.9767441860465116,Adj Risk
hf_koala-13B-HF,5,0.8888888888888888,Average rewards,1.0888888888888888,Risk,0.9523809523809524,Adj Risk
hf_koala-13B-HF,6,0.7333333333333333,Average rewards,0.8666666666666667,Risk,0.75,Adj Risk
hf_koala-13B-HF,7,1.0,Average rewards,1.022222222222222,Risk,1.0227272727272727,Adj Risk
hf_koala-13B-HF,8,0.5333333333333333,Average rewards,0.6222222222222222,Risk,0.5714285714285714,Adj Risk
hf_koala-13B-HF,9,0.6666666666666666,Average rewards,0.8666666666666667,Risk,0.7317073170731707,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,0,1.0444444444444445,Average rewards,1.1111111111111112,Risk,1.0930232558139534,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,1,0.6222222222222222,Average rewards,0.6888888888888889,Risk,0.6511627906976745,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,2,0.8666666666666667,Average rewards,0.9777777777777776,Risk,0.951219512195122,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,3,1.2444444444444445,Average rewards,1.288888888888889,Risk,1.302325581395349,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,4,0.9111111111111112,Average rewards,1.1333333333333333,Risk,1.051282051282051,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,5,0.6444444444444445,Average rewards,0.6888888888888889,Risk,0.6590909090909091,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,6,0.6222222222222222,Average rewards,0.7555555555555555,Risk,0.7,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,7,0.7333333333333333,Average rewards,0.7777777777777778,Risk,0.75,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,8,0.7555555555555555,Average rewards,0.8666666666666667,Risk,0.8095238095238095,Adj Risk
hf_Llama-2-7b-longlora-100k-ft,9,0.7333333333333333,Average rewards,0.7333333333333333,Risk,0.7333333333333333,Adj Risk
vicuna_13,0,1.0444444444444445,Average rewards,1.0888888888888888,Risk,1.0930232558139534,Adj Risk
vicuna_13,1,0.7333333333333333,Average rewards,0.9111111111111112,Risk,0.7857142857142857,Adj Risk
vicuna_13,2,0.9111111111111112,Average rewards,1.022222222222222,Risk,0.9534883720930232,Adj Risk
vicuna_13,3,0.8,Average rewards,0.8222222222222222,Risk,0.8181818181818182,Adj Risk
vicuna_13,4,0.6,Average rewards,0.6666666666666666,Risk,0.627906976744186,Adj Risk
vicuna_13,5,0.8222222222222222,Average rewards,0.9777777777777776,Risk,0.8809523809523809,Adj Risk
vicuna_13,6,0.7555555555555555,Average rewards,0.7777777777777778,Risk,0.7727272727272727,Adj Risk
vicuna_13,7,0.7333333333333333,Average rewards,0.9111111111111112,Risk,0.7674418604651163,Adj Risk
vicuna_13,8,0.9555555555555556,Average rewards,1.0888888888888888,Risk,1.0238095238095235,Adj Risk
vicuna_13,9,0.8888888888888888,Average rewards,1.0444444444444445,Risk,0.9523809523809524,Adj Risk
vicuna_13,10,1.2222222222222223,Average rewards,1.3333333333333333,Risk,1.3095238095238095,Adj Risk
vicuna_13,11,0.6,Average rewards,0.6444444444444445,Risk,0.627906976744186,Adj Risk
vicuna_13,12,0.9111111111111112,Average rewards,1.022222222222222,Risk,0.9761904761904762,Adj Risk
vicuna_13,13,0.5555555555555556,Average rewards,0.6888888888888889,Risk,0.6097560975609756,Adj Risk
vicuna_13,14,0.7111111111111111,Average rewards,0.8666666666666667,Risk,0.7441860465116279,Adj Risk
vicuna_13,15,0.9111111111111112,Average rewards,0.9333333333333332,Risk,0.9318181818181818,Adj Risk
vicuna_13,16,0.8,Average rewards,0.8666666666666667,Risk,0.8571428571428571,Adj Risk
vicuna_13,17,0.8444444444444444,Average rewards,1.0444444444444445,Risk,0.9047619047619048,Adj Risk
vicuna_13,18,0.8888888888888888,Average rewards,1.0,Risk,0.9523809523809524,Adj Risk
vicuna_13,19,0.8222222222222222,Average rewards,0.8666666666666667,Risk,0.8409090909090909,Adj Risk
hf_LongAlpaca-7B,0,4.755555555555556,Average rewards,5.8,Risk,6.903225806451613,Adj Risk
hf_LongAlpaca-7B,1,3.422222222222222,Average rewards,4.711111111111111,Risk,4.666666666666667,Adj Risk
hf_LongAlpaca-7B,2,3.088888888888889,Average rewards,4.066666666666666,Risk,4.212121212121212,Adj Risk
hf_LongAlpaca-7B,3,3.7777777777777777,Average rewards,5.111111111111111,Risk,5.3125,Adj Risk
hf_LongAlpaca-7B,4,2.8666666666666667,Average rewards,3.466666666666667,Risk,3.394736842105264,Adj Risk
hf_LongAlpaca-7B,5,4.177777777777778,Average rewards,5.844444444444444,Risk,6.064516129032258,Adj Risk
hf_LongAlpaca-7B,6,2.155555555555555,Average rewards,3.8222222222222224,Risk,3.3448275862068964,Adj Risk
hf_LongAlpaca-7B,7,4.488888888888889,Average rewards,6.866666666666666,Risk,6.516129032258065,Adj Risk
hf_LongAlpaca-7B,8,4.155555555555556,Average rewards,5.177777777777778,Risk,5.5,Adj Risk
hf_LongAlpaca-7B,9,3.844444444444445,Average rewards,5.866666666666666,Risk,5.40625,Adj Risk
hf_mpt-30b,0,0.6,Average rewards,0.6666666666666666,Risk,0.627906976744186,Adj Risk
hf_mpt-30b,1,0.4888888888888889,Average rewards,0.5333333333333333,Risk,0.5116279069767442,Adj Risk
hf_mpt-30b,2,0.5111111111111111,Average rewards,0.5333333333333333,Risk,0.5227272727272727,Adj Risk
hf_mpt-30b,3,0.3111111111111111,Average rewards,0.3333333333333333,Risk,0.3181818181818182,Adj Risk
hf_mpt-30b,4,0.5555555555555556,Average rewards,0.5555555555555556,Risk,0.5555555555555556,Adj Risk
hf_mpt-30b,5,0.4,Average rewards,0.4,Risk,0.4,Adj Risk
hf_mpt-30b,6,0.4888888888888889,Average rewards,0.7111111111111111,Risk,0.5116279069767442,Adj Risk
hf_mpt-30b,7,0.5333333333333333,Average rewards,0.5333333333333333,Risk,0.5333333333333333,Adj Risk
hf_mpt-30b,8,0.7111111111111111,Average rewards,0.8222222222222222,Risk,0.7441860465116279,Adj Risk
hf_mpt-30b,9,0.2444444444444444,Average rewards,0.3111111111111111,Risk,0.2558139534883721,Adj Risk
llama_7,0,0.3111111111111111,Average rewards,0.3111111111111111,Risk,0.3111111111111111,Adj Risk
llama_7,1,0.1777777777777777,Average rewards,0.2444444444444444,Risk,0.1860465116279069,Adj Risk
llama_7,2,0.2222222222222222,Average rewards,0.2444444444444444,Risk,0.2272727272727272,Adj Risk
llama_7,3,0.1555555555555555,Average rewards,0.1555555555555555,Risk,0.1555555555555555,Adj Risk
llama_7,4,0.0888888888888888,Average rewards,0.1333333333333333,Risk,0.0909090909090909,Adj Risk
llama_7,5,0.0444444444444444,Average rewards,0.0888888888888888,Risk,0.0454545454545454,Adj Risk
llama_7,6,0.2444444444444444,Average rewards,0.2444444444444444,Risk,0.2444444444444444,Adj Risk
llama_7,7,0.0888888888888888,Average rewards,0.1111111111111111,Risk,0.0909090909090909,Adj Risk
llama_7,8,0.0666666666666666,Average rewards,0.1555555555555555,Risk,0.0714285714285714,Adj Risk
llama_7,9,0.2444444444444444,Average rewards,0.2444444444444444,Risk,0.2444444444444444,Adj Risk
hf_vicuna-7b-v1.5,0,0.0,Average rewards,37.22222222222222,Risk,,Adj Risk
hf_vicuna-7b-v1.5,1,0.0,Average rewards,24.377777777777776,Risk,,Adj Risk
hf_vicuna-7b-v1.5,2,0.0,Average rewards,25.2,Risk,,Adj Risk
hf_vicuna-7b-v1.5,3,0.0,Average rewards,24.177777777777777,Risk,,Adj Risk
hf_vicuna-7b-v1.5,4,0.0,Average rewards,28.444444444444443,Risk,,Adj Risk
hf_vicuna-7b-v1.5,5,0.0,Average rewards,28.844444444444445,Risk,,Adj Risk
hf_vicuna-7b-v1.5,6,0.0,Average rewards,24.8,Risk,,Adj Risk
hf_vicuna-7b-v1.5,7,0.0,Average rewards,34.333333333333336,Risk,,Adj Risk
hf_vicuna-7b-v1.5,8,0.0,Average rewards,28.53333333333333,Risk,,Adj Risk
hf_vicuna-7b-v1.5,9,0.0,Average rewards,19.933333333333337,Risk,,Adj Risk
hf_vicuna-13b-v1.5,0,0.0,Average rewards,23.0,Risk,,Adj Risk
hf_vicuna-13b-v1.5,1,0.0,Average rewards,32.24444444444445,Risk,,Adj Risk
hf_vicuna-13b-v1.5,2,0.0,Average rewards,32.86666666666667,Risk,,Adj Risk
hf_vicuna-13b-v1.5,3,0.0,Average rewards,29.55555555555556,Risk,,Adj Risk
hf_vicuna-13b-v1.5,4,0.0,Average rewards,29.444444444444443,Risk,,Adj Risk
hf_vicuna-13b-v1.5,5,0.0,Average rewards,23.177777777777777,Risk,0.0,Adj Risk
hf_vicuna-13b-v1.5,6,0.0,Average rewards,32.62222222222222,Risk,,Adj Risk
hf_vicuna-13b-v1.5,7,0.0,Average rewards,32.0,Risk,,Adj Risk
hf_vicuna-13b-v1.5,8,0.0,Average rewards,23.022222222222226,Risk,,Adj Risk
hf_vicuna-13b-v1.5,9,0.0,Average rewards,21.31111111111111,Risk,,Adj Risk
gpt-4_sb,0,3.577777777777778,Average rewards,4.022222222222222,Risk,4.128205128205129,Adj Risk
gpt-4_sb,1,4.977777777777778,Average rewards,6.111111111111111,Risk,5.743589743589744,Adj Risk
gpt-4_sb,2,6.377777777777778,Average rewards,6.733333333333333,Risk,7.0,Adj Risk
gpt-4_sb,3,4.2,Average rewards,4.511111111111111,Risk,4.5,Adj Risk
gpt-4_sb,4,7.711111111111111,Average rewards,9.022222222222222,Risk,8.897435897435898,Adj Risk
gpt-4_sb,5,4.222222222222222,Average rewards,4.822222222222222,Risk,4.75,Adj Risk
gpt-4_sb,6,3.111111111111111,Average rewards,4.666666666666667,Risk,3.888888888888889,Adj Risk
gpt-4_sb,7,3.2888888888888888,Average rewards,4.066666666666666,Risk,3.8947368421052633,Adj Risk
gpt-4_sb,8,2.6222222222222222,Average rewards,3.488888888888889,Risk,3.1052631578947367,Adj Risk
gpt-4_sb,9,5.777777777777778,Average rewards,6.044444444444444,Risk,6.046511627906977,Adj Risk
claude-1_sb,0,2.0444444444444443,Average rewards,2.2444444444444445,Risk,2.1904761904761907,Adj Risk
claude-1_sb,1,2.0444444444444443,Average rewards,2.955555555555556,Risk,2.421052631578948,Adj Risk
claude-1_sb,2,1.8444444444444448,Average rewards,2.6222222222222222,Risk,2.024390243902439,Adj Risk
claude-1_sb,3,2.555555555555556,Average rewards,3.155555555555555,Risk,3.108108108108108,Adj Risk
claude-1_sb,4,2.7777777777777777,Average rewards,3.2222222222222223,Risk,3.4722222222222223,Adj Risk
claude-1_sb,5,1.6666666666666667,Average rewards,1.8888888888888888,Risk,1.829268292682927,Adj Risk
claude-1_sb,6,2.022222222222222,Average rewards,2.577777777777778,Risk,2.333333333333333,Adj Risk
claude-1_sb,7,2.6444444444444444,Average rewards,3.644444444444445,Risk,3.051282051282051,Adj Risk
claude-1_sb,8,2.533333333333333,Average rewards,3.155555555555555,Risk,2.85,Adj Risk
claude-1_sb,9,2.333333333333333,Average rewards,3.2444444444444445,Risk,2.625,Adj Risk
claude-2_cot,0,7.555555555555555,Average rewards,11.088888888888889,Risk,9.714285714285714,Adj Risk
claude-2_cot,1,4.644444444444445,Average rewards,8.466666666666667,Risk,10.45,Adj Risk
claude-2_cot,2,2.6666666666666665,Average rewards,5.088888888888889,Risk,3.5294117647058822,Adj Risk
claude-2_cot,3,4.355555555555555,Average rewards,6.466666666666667,Risk,7.2592592592592595,Adj Risk
claude-2_cot,4,4.311111111111111,Average rewards,10.133333333333333,Risk,8.434782608695652,Adj Risk
claude-2_cot,5,3.3777777777777778,Average rewards,7.133333333333334,Risk,5.428571428571429,Adj Risk
claude-2_cot,6,7.266666666666667,Average rewards,10.911111111111111,Risk,10.21875,Adj Risk
claude-2_cot,7,2.8222222222222224,Average rewards,4.644444444444445,Risk,3.5277777777777777,Adj Risk
claude-2_cot,8,4.866666666666666,Average rewards,8.977777777777778,Risk,8.76,Adj Risk
claude-2_cot,9,4.422222222222223,Average rewards,8.355555555555556,Risk,5.685714285714286,Adj Risk
claude-1_cot,0,1.2,Average rewards,12.28888888888889,Risk,1.8,Adj Risk
claude-1_cot,1,0.7777777777777778,Average rewards,12.2,Risk,1.09375,Adj Risk
claude-1_cot,2,0.2888888888888888,Average rewards,6.266666666666667,Risk,0.4814814814814814,Adj Risk
claude-1_cot,3,0.1777777777777777,Average rewards,10.488888888888887,Risk,0.2580645161290322,Adj Risk
claude-1_cot,4,2.022222222222222,Average rewards,18.88888888888889,Risk,3.9565217391304346,Adj Risk
claude-1_cot,5,2.6,Average rewards,13.88888888888889,Risk,4.0344827586206895,Adj Risk
claude-1_cot,6,0.0444444444444444,Average rewards,10.555555555555555,Risk,0.0689655172413793,Adj Risk
claude-1_cot,7,1.5777777777777775,Average rewards,9.6,Risk,2.21875,Adj Risk
claude-1_cot,8,0.1333333333333333,Average rewards,6.511111111111111,Risk,0.2222222222222222,Adj Risk
claude-1_cot,9,1.4,Average rewards,12.88888888888889,Risk,2.423076923076923,Adj Risk
llama-2-70-chat_cot,0,5.266666666666667,Average rewards,19.64444444444445,Risk,13.941176470588236,Adj Risk
