run,trial,task,choice,reward
12,12,3,0,0.0
12,13,3,0,0.0
12,14,3,0,0.0
12,15,1,0,0.0
12,16,2,1,0.0
12,17,4,0,1.0
12,18,3,1,1.0
12,19,3,1,1.0
12,20,1,1,0.0
12,21,4,0,1.0
12,22,4,0,0.0
12,23,3,1,1.0
12,24,1,0,1.0
12,25,3,1,0.0
12,26,2,1,0.0
12,27,1,0,0.0
12,28,2,1,1.0
12,29,4,0,1.0
12,30,2,1,0.0
12,31,1,0,0.0
12,32,4,0,0.0
12,33,2,1,0.0
12,34,4,0,1.0
12,35,1,1,0.0
12,36,4,1,1.0
12,37,4,1,1.0
12,38,1,0,0.0
12,39,2,1,1.0
12,40,3,0,0.0
12,41,2,1,0.0
12,42,3,0,0.0
12,43,3,1,1.0
12,44,3,1,0.0
12,45,1,0,1.0
12,46,2,1,0.0
12,47,1,0,0.0
12,48,1,1,0.0
12,49,2,1,0.0
12,50,3,0,0.0
12,51,2,1,1.0
12,52,4,1,0.0
12,53,3,0,0.0
12,54,1,0,0.0
12,55,4,0,1.0
12,56,2,1,0.0
12,57,4,0,1.0
12,58,3,0,1.0
12,59,3,0,0.0
12,60,1,0,0.0
12,61,1,1,1.0
12,62,2,1,0.0
12,63,4,0,1.0
12,64,1,0,0.0
12,65,1,0,0.0
12,66,2,1,0.0
12,67,2,1,0.0
12,68,2,0,1.0
12,69,3,1,1.0
12,70,4,1,0.0
12,71,3,1,1.0
12,72,1,1,1.0
12,73,1,1,0.0
12,74,4,0,1.0
12,75,3,1,1.0
12,76,4,0,1.0
12,77,2,1,1.0
12,78,3,0,1.0
12,79,4,1,1.0
12,80,2,1,0.0
12,81,1,0,0.0
12,82,3,1,1.0
12,83,2,1,0.0
12,84,4,0,0.0
12,85,3,1,1.0
12,86,3,1,0.0
12,87,2,1,1.0
12,88,1,0,1.0
12,89,2,1,0.0
12,90,3,0,0.0
12,91,4,1,1.0
12,92,4,1,1.0
12,93,4,0,1.0
12,94,1,0,0.0
12,95,1,1,0.0
13,0,4,1,1.0
13,1,3,0,0.0
13,2,3,1,1.0
13,3,3,1,1.0
13,4,2,0,0.0
13,5,3,1,0.0
13,6,1,0,0.0
13,7,1,1,1.0
13,8,4,1,0.0
13,9,1,1,0.0
13,10,4,1,1.0
13,11,2,1,0.0
13,12,1,1,0.0
13,13,2,1,0.0
13,14,4,1,1.0
13,15,2,1,0.0
13,16,3,1,1.0
13,17,4,1,1.0
13,18,3,1,0.0
13,19,1,0,0.0
13,20,1,1,0.0
13,21,3,1,1.0
13,22,2,1,0.0
13,23,2,0,1.0
13,24,4,1,1.0
13,25,2,0,0.0
13,26,3,1,1.0
13,27,1,1,1.0
13,28,1,1,0.0
13,29,4,1,0.0
13,30,4,1,1.0
13,31,2,0,1.0
13,32,4,1,0.0
13,33,2,0,1.0
13,34,3,1,0.0
13,35,3,1,1.0
13,36,3,1,1.0
13,37,3,1,1.0
13,38,2,0,1.0
13,39,1,1,0.0
13,40,1,1,0.0
13,41,4,1,1.0
13,42,1,0,0.0
13,43,4,1,1.0
13,44,4,1,1.0
13,45,1,0,1.0
13,46,2,0,1.0
13,47,2,0,0.0
13,48,4,1,1.0
13,49,1,0,0.0
13,50,3,1,0.0
13,51,2,0,1.0
13,52,3,1,1.0
13,53,4,1,0.0
13,54,1,0,0.0
13,55,3,1,1.0
13,56,4,1,1.0
13,57,3,1,1.0
13,58,1,1,1.0
13,59,1,1,0.0
13,60,2,0,1.0
13,61,2,0,1.0
13,62,4,1,1.0
13,63,2,0,0.0
13,64,3,1,0.0
13,65,4,1,1.0
13,66,1,0,0.0
13,67,2,0,0.0
13,68,1,1,0.0
13,69,3,1,1.0
13,70,4,1,1.0
13,71,4,1,1.0
13,72,2,0,1.0
13,73,3,1,1.0
13,74,1,1,0.0
13,75,1,1,1.0
13,76,3,1,1.0
13,77,2,0,1.0
13,78,2,0,1.0
13,79,4,1,0.0
13,80,1,1,0.0
13,81,4,1,1.0
13,82,4,1,0.0
13,83,4,1,1.0
13,84,3,1,1.0
13,85,3,1,1.0
13,86,3,1,0.0
13,87,4,1,1.0
13,88,1,0,0.0
13,89,2,0,1.0
13,90,2,0,0.0
13,91,1,1,1.0
13,92,2,0,1.0
13,93,1,1,0.0
13,94,2,0,1.0
13,95,3,1,1.0
14,0,1,0,0.0
14,1,4,0,1.0
14,2,4,0,0.0
14,3,2,1,0.0
14,4,4,0,1.0
14,5,3,1,0.0
14,6,1,1,0.0
14,7,4,0,1.0
14,8,3,1,1.0
14,9,3,0,0.0
14,10,3,0,0.0
14,11,1,0,0.0
14,12,2,0,1.0
14,13,2,1,1.0
14,14,2,1,0.0
14,15,1,0,1.0
14,16,3,0,0.0
14,17,2,1,1.0
14,18,3,0,0.0
14,19,2,1,0.0
14,20,1,0,1.0
14,21,4,0,1.0
14,22,3,1,0.0
14,23,1,1,0.0
14,24,3,1,1.0
14,25,1,0,0.0
14,26,4,0,1.0
14,27,1,0,0.0
14,28,4,1,0.0
14,29,2,1,0.0
14,30,4,0,1.0
14,31,2,1,0.0
14,32,1,0,0.0
14,33,2,1,0.0
14,34,1,0,1.0
14,35,3,1,0.0
14,36,4,0,0.0
14,37,2,1,0.0
14,38,3,1,1.0
14,39,1,0,0.0
14,40,3,1,1.0
14,41,4,0,1.0
14,42,2,1,1.0
14,43,3,1,1.0
14,44,1,0,0.0
14,45,4,0,1.0
14,46,2,1,0.0
14,47,4,0,1.0
14,48,1,0,0.0
14,49,4,1,1.0
14,50,2,1,1.0
14,51,3,1,1.0
14,52,1,0,0.0
14,53,1,0,1.0
14,54,2,0,1.0
14,55,3,1,0.0
14,56,4,0,1.0
14,57,3,1,1.0
14,58,3,1,1.0
14,59,1,0,0.0
14,60,2,1,0.0
14,61,2,1,0.0
14,62,4,0,1.0
14,63,4,0,0.0
14,64,2,1,1.0
14,65,1,0,1.0
14,66,2,1,0.0
14,67,3,0,0.0
14,68,1,0,0.0
14,69,4,0,1.0
14,70,1,0,0.0
14,71,4,1,1.0
14,72,2,1,0.0
14,73,1,0,0.0
14,74,3,1,1.0
14,75,4,0,1.0
14,76,3,1,0.0
14,77,2,1,0.0
14,78,3,1,1.0
14,79,4,0,0.0
14,80,4,0,1.0
14,81,1,1,1.0
14,82,3,0,0.0
14,83,2,1,1.0
14,84,3,1,0.0
14,85,1,1,0.0
14,86,1,1,0.0
14,87,4,0,1.0
14,88,2,1,0.0
14,89,4,0,0.0
14,90,2,1,0.0
14,91,3,1,1.0
14,92,1,0,0.0
14,93,2,1,0.0
14,94,3,1,1.0
14,95,4,0,1.0
15,0,4,1,1.0
15,1,1,0,0.0
15,2,3,1,1.0
15,3,1,1,0.0
15,4,1,1,0.0
15,5,1,1,1.0
15,6,3,0,0.0
15,7,3,0,1.0
15,8,2,1,0.0
15,9,4,1,1.0
15,10,2,1,1.0
15,11,2,1,0.0
15,12,4,1,0.0
15,13,3,1,1.0
15,14,2,1,0.0
15,15,4,1,1.0
15,16,2,1,0.0
15,17,1,0,0.0
15,18,4,1,1.0
15,19,4,1,1.0
15,20,1,1,0.0
15,21,4,1,1.0
15,22,3,1,1.0
15,23,1,1,0.0
15,24,1,0,1.0
15,25,2,0,1.0
15,26,3,0,0.0
15,27,2,0,1.0
15,28,3,1,1.0
15,29,3,1,0.0
15,30,4,1,0.0
15,31,2,0,0.0
15,32,3,1,1.0
15,33,4,1,1.0
15,34,2,0,1.0
15,35,3,1,1.0
15,36,1,1,1.0
15,37,4,1,1.0
15,38,4,1,1.0
15,39,3,1,1.0
15,40,1,1,0.0
15,41,2,0,1.0
15,42,3,0,1.0
15,43,2,0,1.0
15,44,4,1,0.0
15,45,2,0,0.0
15,46,1,1,0.0
15,47,1,1,0.0
15,48,1,1,0.0
15,49,3,1,1.0
15,50,4,1,1.0
15,51,1,0,1.0
15,52,3,1,1.0
15,53,3,1,0.0
15,54,4,1,0.0
15,55,1,0,0.0
15,56,3,1,1.0
15,57,2,0,1.0
15,58,2,0,1.0
15,59,1,0,0.0
15,60,4,1,1.0
15,61,2,0,0.0
15,62,4,1,1.0
15,63,2,0,1.0
15,64,1,0,0.0
15,65,2,0,1.0
15,66,4,1,1.0
15,67,1,1,1.0
15,68,4,1,0.0
15,69,4,1,1.0
15,70,3,1,1.0
15,71,1,1,0.0
15,72,2,0,0.0
15,73,3,1,1.0
15,74,4,1,1.0
15,75,3,1,1.0
15,76,1,1,0.0
15,77,2,0,1.0
15,78,2,0,1.0
15,79,3,1,0.0
15,80,4,1,1.0
15,81,4,1,0.0
15,82,3,0,0.0
15,83,1,1,0.0
15,84,3,1,1.0
15,85,3,1,1.0
15,86,2,0,1.0
15,87,3,1,0.0
15,88,4,1,1.0
15,89,1,1,0.0
15,90,4,1,1.0
15,91,2,0,1.0
15,92,1,0,0.0
15,93,2,0,1.0
15,94,2,0,0.0
15,95,1,1,1.0
16,0,2,1,0.0
16,1,2,0,1.0
16,2,1,1,0.0
16,3,4,1,0.0
16,4,4,0,1.0
16,5,3,1,1.0
16,6,1,0,0.0
16,7,3,0,0.0
16,8,2,1,0.0
16,9,3,1,0.0
16,10,4,1,1.0
16,11,1,1,1.0
16,12,1,1,0.0
16,13,2,1,1.0
16,14,4,1,1.0
16,15,3,1,1.0
16,16,4,1,1.0
16,17,2,1,0.0
16,18,4,1,0.0
16,19,4,1,1.0
16,20,1,0,0.0
16,21,2,0,1.0
16,22,1,0,0.0
16,23,3,0,0.0
16,24,3,0,1.0
16,25,2,0,0.0
16,26,1,0,1.0
16,27,1,1,0.0
16,28,4,1,1.0
16,29,3,1,1.0
16,30,3,1,1.0
16,31,2,0,1.0
16,32,2,1,0.0
16,33,2,1,0.0
16,34,1,1,0.0
16,35,1,1,1.0
16,36,3,0,0.0
16,37,1,1,0.0
16,38,2,1,1.0
16,39,2,1,0.0
16,40,4,1,1.0
16,41,4,1,0.0
16,42,4,1,1.0
16,43,4,1,1.0
16,44,3,1,1.0
16,45,3,1,0.0
16,46,1,1,0.0
16,47,3,1,1.0
16,48,1,1,1.0
16,49,3,1,1.0
16,50,1,1,0.0
16,51,4,0,1.0
16,52,2,1,1.0
16,53,4,1,1.0
16,54,1,1,0.0
16,55,2,1,0.0
16,56,1,1,0.0
16,57,4,1,0.0
16,58,3,1,1.0
16,59,2,1,0.0
16,60,3,1,0.0
16,61,3,1,1.0
16,62,4,1,1.0
16,63,2,0,1.0
16,64,4,1,1.0
16,65,3,0,0.0
16,66,2,0,0.0
16,67,1,1,0.0
16,68,1,1,1.0
16,69,4,1,1.0
16,70,3,0,1.0
16,71,2,0,1.0
16,72,2,0,1.0
16,73,1,0,0.0
16,74,3,0,0.0
16,75,3,0,0.0
16,76,4,1,1.0
16,77,4,1,0.0
16,78,2,0,1.0
16,79,1,0,0.0
16,80,2,0,1.0
16,81,3,1,1.0
16,82,2,0,1.0
16,83,4,1,1.0
16,84,1,1,0.0
16,85,3,1,0.0
16,86,4,1,0.0
16,87,1,1,0.0
16,88,3,1,1.0
16,89,4,1,1.0
16,90,3,1,1.0
16,91,2,0,0.0
16,92,1,0,1.0
16,93,4,1,1.0
16,94,2,1,0.0
16,95,1,1,0.0
17,0,3,1,1.0
17,1,1,1,1.0
17,2,4,1,1.0
17,3,2,1,0.0
17,4,2,0,1.0
17,5,1,1,0.0
17,6,4,1,1.0
17,7,3,1,1.0
17,8,1,0,0.0
17,9,3,1,1.0
17,10,2,0,0.0
17,11,4,1,0.0
17,12,1,0,0.0
17,13,2,0,1.0
17,14,3,1,0.0
17,15,4,1,1.0
17,16,3,0,0.0
17,17,4,1,1.0
17,18,1,1,0.0
17,19,2,0,1.0
17,20,2,0,1.0
17,21,1,1,1.0
17,22,1,1,0.0
17,23,3,0,1.0
17,24,4,1,1.0
17,25,4,1,0.0
17,26,2,0,0.0
17,27,4,1,1.0
17,28,2,0,1.0
17,29,3,0,0.0
17,30,1,1,0.0
17,31,3,0,0.0
17,32,2,0,1.0
17,33,3,0,0.0
17,34,4,1,1.0
17,35,2,0,1.0
17,36,2,0,0.0
17,37,3,0,0.0
17,38,1,1,0.0
17,39,1,0,1.0
17,40,4,1,0.0
17,41,4,1,1.0
17,42,2,0,1.0
17,43,3,1,0.0
17,44,1,0,0.0
17,45,3,1,1.0
17,46,1,0,0.0
17,47,4,1,1.0
17,48,2,0,1.0
17,49,3,1,0.0
17,50,4,1,1.0
17,51,3,1,1.0
17,52,2,0,0.0
17,53,3,1,1.0
17,54,1,1,0.0
17,55,1,1,0.0
17,56,4,1,0.0
17,57,4,1,1.0
17,58,4,1,1.0
17,59,2,0,1.0
17,60,1,0,0.0
17,61,1,0,1.0
17,62,2,0,1.0
17,63,3,1,1.0
17,64,2,0,1.0
17,65,2,0,1.0
17,66,4,1,1.0
17,67,3,1,1.0
17,68,3,1,1.0
17,69,4,1,1.0
17,70,3,1,0.0
17,71,1,0,1.0
17,72,4,1,0.0
17,73,2,0,0.0
17,74,2,0,1.0
17,75,4,1,1.0
17,76,1,0,0.0
17,77,1,0,0.0
17,78,1,0,0.0
17,79,3,1,1.0
17,80,4,1,1.0
17,81,2,0,0.0
17,82,2,0,1.0
17,83,2,0,1.0
17,84,3,1,1.0
17,85,1,0,0.0
17,86,3,1,1.0
17,87,3,1,0.0
17,88,4,1,0.0
17,89,1,1,0.0
17,90,1,1,1.0
17,91,2,0,1.0
17,92,4,1,1.0
17,93,4,1,1.0
17,94,1,1,0.0
17,95,3,1,1.0
18,0,2,0,0.0
18,1,1,0,0.0
18,2,3,0,1.0
18,3,2,0,0.0
18,4,4,1,0.0
18,5,3,0,0.0
18,6,3,1,1.0
18,7,4,0,1.0
18,8,3,1,1.0
18,9,1,0,0.0
18,10,4,0,1.0
18,11,1,1,0.0
18,12,2,0,1.0
18,13,1,1,1.0
18,14,2,0,1.0
18,15,4,0,1.0
18,16,3,0,0.0
18,17,2,0,0.0
18,18,1,1,0.0
18,19,4,0,0.0
18,20,1,1,0.0
18,21,4,0,1.0
18,22,1,0,1.0
18,23,3,1,1.0
18,24,3,0,1.0
18,25,4,0,1.0
18,26,2,0,1.0
18,27,3,0,0.0
18,28,1,1,0.0
18,29,2,0,1.0
18,30,2,0,1.0
18,31,4,0,1.0
18,32,4,0,1.0
18,33,3,0,0.0
18,34,2,0,1.0
18,35,2,0,1.0
18,36,2,0,0.0
18,37,4,0,1.0
18,38,4,0,1.0
18,39,1,0,0.0
18,40,2,0,1.0
18,41,1,0,1.0
18,42,3,0,0.0
18,43,4,0,0.0
18,44,3,0,1.0
18,45,3,0,0.0
18,46,1,0,0.0
18,47,1,0,0.0
18,48,3,0,0.0
18,49,4,0,1.0
18,50,2,0,1.0
18,51,2,0,1.0
18,52,4,0,1.0
18,53,1,0,0.0
18,54,1,0,0.0
18,55,3,0,0.0
18,56,1,0,1.0
18,57,3,0,1.0
18,58,4,0,0.0
18,59,2,0,0.0
18,60,2,0,1.0
18,61,3,0,0.0
18,62,4,0,1.0
18,63,1,0,0.0
18,64,3,0,0.0
18,65,1,0,1.0
18,66,3,0,1.0
18,67,3,0,0.0
18,68,2,0,1.0
18,69,4,0,1.0
18,70,1,0,0.0
18,71,2,0,1.0
18,72,1,1,0.0
18,73,4,0,0.0
18,74,3,0,0.0
18,75,2,0,0.0
18,76,4,0,1.0
18,77,4,0,1.0
18,78,1,0,0.0
18,79,2,0,1.0
18,80,3,1,0.0
18,81,1,0,1.0
18,82,1,0,0.0
18,83,2,0,1.0
18,84,3,0,0.0
18,85,4,0,1.0
18,86,4,0,1.0
18,87,3,0,0.0
18,88,2,0,0.0
18,89,4,0,1.0
18,90,4,0,0.0
18,91,1,0,0.0
18,92,2,0,1.0
18,93,3,0,0.0
18,94,1,0,0.0
18,95,2,0,1.0
19,0,3,1,1.0
19,1,2,1,0.0
19,2,3,0,0.0
19,3,1,0,0.0
19,4,4,0,1.0
19,5,2,1,1.0
19,6,2,0,1.0
19,7,3,1,0.0
19,8,4,1,0.0
19,9,1,0,0.0
19,10,4,0,1.0
19,11,2,0,1.0
19,12,1,1,0.0
19,13,1,0,0.0
19,14,3,1,1.0
19,15,4,1,1.0
19,16,1,0,0.0
19,17,4,1,1.0
19,18,1,0,1.0
19,19,3,1,1.0
19,20,4,0,0.0
19,21,2,0,1.0
19,22,4,0,1.0
19,23,3,1,0.0
19,24,3,1,1.0
19,25,1,1,0.0
19,26,1,1,0.0
19,27,4,1,1.0
19,28,2,0,1.0
19,29,2,1,0.0
19,30,3,1,1.0
19,31,2,1,1.0
19,32,4,0,1.0
19,33,3,0,0.0
19,34,4,0,0.0
19,35,1,0,0.0
19,36,3,1,1.0
19,37,2,0,1.0
19,38,1,0,0.0
19,39,4,0,1.0
19,40,3,1,1.0
19,41,1,0,1.0
19,42,1,0,0.0
19,43,2,0,1.0
19,44,4,1,1.0
19,45,3,0,1.0
19,46,2,0,1.0
19,47,2,1,1.0
19,48,3,1,1.0
19,49,4,0,1.0
19,50,4,1,1.0
19,51,4,0,0.0
19,52,1,0,0.0
19,53,1,0,0.0
19,54,3,1,1.0
19,55,1,0,0.0
19,56,2,0,0.0
19,57,2,0,1.0
19,58,4,0,1.0
19,59,3,1,1.0
19,60,2,1,0.0
19,61,1,1,1.0
19,62,3,1,0.0
19,63,2,0,1.0
19,64,2,0,1.0
19,65,3,1,0.0
19,66,1,1,0.0
19,67,2,0,1.0
19,68,2,0,0.0
19,69,1,0,0.0
19,70,4,0,0.0
19,71,1,1,0.0
19,72,4,1,1.0
19,73,4,0,1.0
19,74,1,0,1.0
19,75,4,1,1.0
19,76,2,0,1.0
19,77,3,1,1.0
19,78,3,0,0.0
19,79,3,0,0.0
19,80,4,1,0.0
19,81,3,1,0.0
19,82,1,1,0.0
19,83,1,1,0.0
19,84,3,1,1.0
19,85,3,1,1.0
19,86,3,1,1.0
19,87,2,0,1.0
19,88,1,0,0.0
19,89,4,0,1.0
19,90,2,1,0.0
19,91,2,1,0.0
19,92,1,1,1.0
19,93,2,0,0.0
19,94,4,0,1.0
19,95,4,1,1.0
20,0,3,0,1.0
20,1,4,1,0.0
20,2,3,0,0.0
20,3,1,0,0.0
20,4,1,0,0.0
20,5,4,1,1.0
20,6,3,1,1.0
20,7,2,0,1.0
20,8,2,0,0.0
20,9,4,1,1.0
20,10,2,0,1.0
20,11,3,1,1.0
20,12,2,0,1.0
20,13,1,1,1.0
20,14,4,1,1.0
20,15,1,1,0.0
20,16,1,0,0.0
20,17,4,1,1.0
20,18,1,0,1.0
20,19,4,1,1.0
20,20,3,1,0.0
20,21,2,0,0.0
20,22,1,0,0.0
20,23,3,1,1.0
20,24,2,0,1.0
20,25,4,1,1.0
20,26,2,0,1.0
20,27,2,0,1.0
20,28,1,0,0.0
20,29,3,0,0.0
20,30,4,0,0.0
20,31,3,1,1.0
20,32,4,1,0.0
20,33,2,1,1.0
20,34,1,1,0.0
20,35,1,1,0.0
20,36,3,1,1.0
20,37,4,0,1.0
20,38,3,0,1.0
20,39,2,0,1.0
20,40,3,1,1.0
20,41,4,1,1.0
20,42,2,1,0.0
20,43,1,1,0.0
20,44,2,0,1.0
20,45,4,1,1.0
20,46,3,0,0.0
20,47,1,1,1.0
20,48,4,1,1.0
20,49,4,1,1.0
20,50,3,1,0.0
20,51,1,1,0.0
20,52,1,1,0.0
20,53,3,1,1.0
20,54,3,0,0.0
20,55,2,0,1.0
20,56,1,0,1.0
20,57,2,0,0.0
20,58,2,0,1.0
20,59,2,1,0.0
20,60,4,1,1.0
20,61,1,1,0.0
20,62,4,0,0.0
20,63,3,0,0.0
20,64,2,0,1.0
20,65,1,1,0.0
20,66,4,1,1.0
20,67,4,1,1.0
20,68,4,1,0.0
20,69,1,1,1.0
20,70,2,1,0.0
20,71,1,0,0.0
20,72,1,0,0.0
20,73,4,0,1.0
20,74,3,1,1.0
20,75,2,1,1.0
20,76,3,1,0.0
20,77,2,0,1.0
20,78,3,0,0.0
20,79,3,0,0.0
20,80,1,1,0.0
20,81,4,1,1.0
20,82,3,1,0.0
20,83,3,0,0.0
20,84,2,1,1.0
20,85,1,0,0.0
20,86,2,0,1.0
20,87,4,1,1.0
20,88,2,1,0.0
20,89,1,0,0.0
20,90,2,1,0.0
20,91,3,1,1.0
20,92,3,0,0.0
20,93,4,1,0.0
20,94,4,1,1.0
20,95,1,1,1.0
21,0,2,0,1.0
21,1,1,1,0.0
21,2,4,0,1.0
21,3,3,1,0.0
21,4,3,1,1.0
21,5,1,1,1.0
21,6,3,1,1.0
21,7,1,1,0.0
21,8,3,1,1.0
21,9,1,1,0.0
21,10,2,0,1.0
21,11,2,0,0.0
21,12,4,0,1.0
21,13,4,0,0.0
21,14,2,1,0.0
21,15,4,0,1.0
21,16,1,1,0.0
21,17,3,1,1.0
21,18,3,1,0.0
21,19,1,1,0.0
21,20,4,0,0.0
21,21,2,0,0.0
21,22,2,0,1.0
21,23,3,1,1.0
21,24,4,0,1.0
21,25,2,1,0.0
21,26,3,0,0.0
21,27,4,0,1.0
21,28,4,0,1.0
21,29,2,0,1.0
21,30,1,1,1.0
21,31,1,0,0.0
21,32,3,1,1.0
21,33,2,0,0.0
21,34,1,1,0.0
21,35,1,1,1.0
21,36,4,0,0.0
21,37,1,1,0.0
21,38,2,0,1.0
21,39,2,1,0.0
21,40,4,1,1.0
21,41,3,1,1.0
21,42,4,0,1.0
21,43,4,0,1.0
21,44,3,1,1.0
21,45,2,0,1.0
21,46,3,0,1.0
21,47,1,1,0.0
21,48,1,1,0.0
21,49,4,0,1.0
21,50,3,1,1.0
21,51,2,0,1.0
21,52,1,1,0.0
21,53,2,1,0.0
21,54,4,0,0.0
21,55,3,1,1.0
21,56,3,0,1.0
21,57,2,0,1.0
21,58,1,1,1.0
21,59,1,1,0.0
21,60,4,0,1.0
21,61,2,0,0.0
21,62,4,0,1.0
21,63,3,1,1.0
21,64,3,1,1.0
21,65,3,0,0.0
21,66,3,0,1.0
21,67,4,0,1.0
21,68,2,0,1.0
21,69,4,0,1.0
21,70,1,1,0.0
21,71,2,0,0.0
21,72,2,0,1.0
21,73,2,0,1.0
21,74,4,1,0.0
21,75,1,0,1.0
21,76,1,0,0.0
21,77,3,1,1.0
21,78,1,1,0.0
21,79,4,0,1.0
21,80,4,0,0.0
21,81,1,1,0.0
21,82,2,0,1.0
21,83,3,1,1.0
21,84,4,0,1.0
21,85,1,1,1.0
21,86,2,0,0.0
21,87,4,0,1.0
21,88,2,0,1.0
21,89,3,1,1.0
21,90,1,0,0.0
21,91,4,0,1.0
21,92,3,1,1.0
21,93,3,1,0.0
21,94,2,1,0.0
21,95,1,0,0.0
22,0,1,0,0.0
22,1,3,0,0.0
22,2,4,1,1.0
22,3,1,0,0.0
22,4,2,0,1.0
22,5,3,0,1.0
22,6,2,0,1.0
22,7,4,1,1.0
22,8,3,0,0.0
22,9,3,0,0.0
22,10,4,1,0.0
22,11,2,0,1.0
22,12,4,1,1.0
22,13,2,0,0.0
22,14,1,1,1.0
22,15,1,1,0.0
22,16,3,1,1.0
22,17,2,0,1.0
22,18,2,0,1.0
22,19,3,1,1.0
22,20,4,1,0.0
22,21,3,1,1.0
22,22,2,0,0.0
22,23,1,1,0.0
22,24,1,1,1.0
22,25,1,1,0.0
22,26,2,0,1.0
22,27,1,1,0.0
22,28,4,1,1.0
22,29,3,1,0.0
22,30,4,1,1.0
22,31,4,1,1.0
22,32,2,0,1.0
22,33,2,0,1.0
22,34,4,1,0.0
22,35,4,1,1.0
22,36,3,1,0.0
22,37,4,1,1.0
22,38,3,1,1.0
22,39,2,0,0.0
22,40,1,1,0.0
22,41,1,1,0.0
22,42,1,1,1.0
22,43,3,1,1.0
22,44,1,1,0.0
22,45,2,0,1.0
22,46,3,1,1.0
22,47,4,1,1.0
22,48,3,1,1.0
22,49,1,1,0.0
22,50,1,1,0.0
22,51,2,0,0.0
22,52,4,1,1.0
22,53,3,1,0.0
22,54,4,1,1.0
22,55,4,1,1.0
22,56,3,1,1.0
22,57,1,1,1.0
22,58,4,1,0.0
22,59,1,1,0.0
22,60,2,0,1.0
22,61,3,1,1.0
22,62,2,0,1.0
22,63,2,0,1.0
22,64,3,1,0.0
22,65,2,0,1.0
22,66,2,0,0.0
22,67,1,1,0.0
22,68,1,1,1.0
22,69,2,0,1.0
22,70,3,1,1.0
22,71,2,0,1.0
22,72,4,1,0.0
22,73,4,1,1.0
22,74,4,1,1.0
22,75,3,1,1.0
22,76,3,1,1.0
22,77,1,1,0.0
22,78,4,1,1.0
22,79,1,1,0.0
22,80,1,1,0.0
22,81,3,1,0.0
22,82,4,1,1.0
22,83,1,1,1.0
22,84,3,1,1.0
22,85,1,1,0.0
22,86,4,1,1.0
22,87,3,1,1.0
22,88,2,0,1.0
22,89,1,1,0.0
22,90,2,0,1.0
22,91,3,1,1.0
22,92,2,0,1.0
22,93,4,1,0.0
22,94,4,1,1.0
22,95,2,0,0.0
23,0,3,0,1.0
23,1,2,0,1.0
23,2,1,0,0.0
23,3,3,0,0.0
23,4,2,0,0.0
23,5,4,0,1.0
23,6,2,0,1.0
23,7,4,0,1.0
23,8,4,0,1.0
23,9,1,1,1.0
23,10,1,1,0.0
23,11,4,0,0.0
23,12,1,1,0.0
23,13,3,0,0.0
23,14,2,0,1.0
23,15,3,0,0.0
23,16,3,0,0.0
23,17,1,1,0.0
23,18,1,1,1.0
23,19,3,0,0.0
23,20,3,1,0.0
23,21,4,0,0.0
23,22,2,0,1.0
23,23,4,0,1.0
23,24,2,0,1.0
23,25,3,0,0.0
23,26,4,0,1.0
23,27,4,0,1.0
23,28,1,1,0.0
23,29,2,0,1.0
23,30,2,0,0.0
23,31,1,0,0.0
23,32,1,0,1.0
23,33,3,0,0.0
23,34,1,0,0.0
23,35,2,0,1.0
23,36,2,0,0.0
23,37,4,0,1.0
23,38,4,0,1.0
23,39,3,1,1.0
23,40,2,0,1.0
23,41,1,1,0.0
23,42,3,1,0.0
23,43,1,0,0.0
23,44,2,0,1.0
23,45,3,1,1.0
23,46,4,0,0.0
23,47,4,0,1.0
23,48,2,0,1.0
23,49,4,0,1.0
23,50,2,0,1.0
23,51,3,1,0.0
23,52,3,1,1.0
23,53,4,0,0.0
23,54,4,0,1.0
23,55,3,1,1.0
23,56,1,0,0.0
23,57,2,0,1.0
23,58,3,1,1.0
23,59,2,0,0.0
23,60,4,0,1.0
23,61,1,1,1.0
23,62,1,1,0.0
23,63,1,1,0.0
23,64,3,1,1.0
23,65,4,0,1.0
23,66,1,1,1.0
23,67,4,0,1.0
23,68,2,0,1.0
23,69,3,1,1.0
23,70,4,0,0.0
23,71,1,1,0.0
23,72,1,1,0.0
23,73,2,0,0.0
23,74,4,0,1.0
23,75,3,1,0.0
23,76,2,0,1.0
23,77,1,0,0.0
23,78,2,0,1.0
23,79,3,1,1.0
23,80,4,0,1.0
23,81,1,0,0.0
23,82,3,1,0.0
23,83,4,0,0.0
23,84,2,0,1.0
23,85,2,0,1.0
23,86,3,1,1.0
23,87,1,0,0.0
23,88,3,1,1.0
23,89,4,0,1.0
23,90,3,1,1.0
23,91,1,1,1.0
23,92,4,0,1.0
23,93,2,0,0.0
23,94,2,0,1.0
23,95,1,1,0.0
24,0,1,0,1.0
24,1,2,0,1.0
24,2,1,0,0.0
24,3,2,0,1.0
24,4,4,0,1.0
24,5,2,0,1.0
24,6,3,0,0.0
24,7,3,0,0.0
24,8,1,0,0.0
24,9,4,0,1.0
24,10,3,1,0.0
24,11,3,1,1.0
24,12,1,1,0.0
24,13,2,0,0.0
24,14,4,0,1.0
24,15,4,0,0.0
24,16,3,0,0.0
24,17,1,0,0.0
24,18,1,1,0.0
24,19,4,0,1.0
24,20,1,1,1.0
24,21,4,0,1.0
24,22,3,0,0.0
24,23,2,0,0.0
24,24,2,0,1.0
